Protein_1	Protein_2	Interaction_label
ATP4	OLI1	1
ATP4	TIM11	1
ATP5	ATP6	1
ATP5	ATP7	1
ATP5	ATP8	1
ATP5	IPP1	1
ATP5	OLI1	1
ATP5	VMA2	1
ATP6	ATP7	1
ATP6	ATP8	1
ATP6	OLI1	1
ATP7	ATP8	1
ATP7	IPP1	1
ATP7	OLI1	1
ATP8	OLI1	1
AUR1	KEI1	1
AVO1	LST8	1
AVO1	TOR2	1
AVO1	TSC11	1
AVT1	DOA4	1
AVT3	AVT4	1
AZF1	HTB2	1
AZF1	RAP1	1
AZF1	STH1	1
AZF1	SWI6	1
BAS1	CTK1	1
BAS1	PHO2	1
BAS1	RPB10	1
BAS1	SHM2	1
BAS1	TOA1	1
BAT1	BAT2	1
BAT1	HOM6	1
BAT1	ILV3	1
BAT1	LEU4	1
BAT2	HSP42	1
BAT2	ILV3	1
BBC1	MSP1	1
BBC1	MYO5	1
BBP1	MPS2	1
BBP1	NBP1	1
BBP1	SPC72	1
BCD1	NOP56	1
BCD1	NOP58	1
BCH1	CHS5	1
BCH1	LAP2	1
BCK1	MKK1	1
BCK1	MKK2	1
BCK1	SLT2	1
BCP1	RKM1	1
BCP1	RPL23A	1
BCS1	RIP1	1
BCY1	CYR1	1
BCY1	GLC7	1
BCY1	IRA2	1
BCY1	SNF1	1
BCY1	SNF4	1
BCY1	TPK1	1
BCY1	TPK2	1
BCY1	TPK3	1
BDF1	BDF2	1
BDF1	ESA1	1
BDF1	GCN5	1
BDF1	HDA1	1
BDF1	HHT2	1
BDF1	HRT1	1
BDF1	HTA1	1
BDF1	HTB1	1
BDF1	HTB2	1
BDF1	HTZ1	1
BDF1	ISW2	1
BDF1	PRP4	1
BDF1	RAD26	1
BDF1	RPB3	1
BDF1	RPB5	1
BDF1	RSC4	1
BDF1	RVB1	1
BDF1	RVB2	1
BDF1	SEN1	1
BDF1	SPT15	1
BDF1	SPT20	1
BDF1	SWC4	1
BDF1	SWR1	1
BDF1	TAF1	1
BDF1	TFB1	1
BDF1	VPS71	1
BDF1	VPS72	1
BDF1	YAF9	1
BDF2	DST1	1
BDF2	HHF1	1
BDF2	HTA1	1
BDF2	HTA2	1
BDF2	PRP4	1
BDF2	RFC5	1
BDF2	SWR1	1
BDF2	TAF1	1
BDH1	BDH2	1
BDP1	BRF1	1
BDP1	RET1	1
BDP1	RPB10	1
BDP1	RPB5	1
BDP1	RPB8	1
BDP1	RPC10	1
BDP1	RPC11	1
BDP1	RPC17	1
BDP1	RPC19	1
BDP1	RPC25	1
BDP1	RPC31	1
BDP1	RPC34	1
BDP1	RPC37	1
BDP1	RPC40	1
BDP1	RPC53	1
BDP1	RPC82	1
BDP1	RPO26	1
BDP1	RPO31	1
BDP1	SPT15	1
BDP1	TFC1	1
BDP1	TFC3	1
BDP1	TFC4	1
BDP1	TFC6	1
BDP1	TFC8	1
BEM1	BOI1	1
BEM1	BOI2	1
BEM1	CDC24	1
BEM1	CDC42	1
BEM1	CLA4	1
BEM1	EXO70	1
BEM1	FAR1	1
BEM1	LAS17	1
BEM1	RHO1	1
BEM1	RHO3	1
BEM1	RHO4	1
BEM1	RSR1	1
BEM1	SEC15	1
BEM1	SKM1	1
BEM1	STE20	1
BEM1	STE5	1
BEM2	RHO4	1
BEM2	SIT4	1
BEM2	SPA2	1
BEM3	CLA4	1
BEM3	KSS1	1
BET1	BOS1	1
BET1	COG3	1
BET1	GOS1	1
BET1	NYV1	1
BET1	SAR1	1
BET1	SEC17	1
BET1	SEC18	1
BET1	SEC20	1
BET1	SEC22	1
BET1	SEC23	1
BET1	SEC24	1
BET1	SEC27	1
BET1	SED5	1
BET1	SFT1	1
BET1	SLY1	1
BET1	SNC2	1
BET1	TLG1	1
BET1	USE1	1
BET1	VTI1	1
BET1	YKT6	1
BET1	YPT1	1
BET2	BET4	1
BET2	ERG9	1
BET2	GDI1	1
BET2	MRS6	1
BET2	RAM2	1
BET2	SEC4	1
BET2	VPS21	1
BET2	YPT1	1
BET2	YPT6	1
BET3	BET5	1
BET3	BOS1	1
BET3	SEC22	1
BET3	SEC23	1
BET3	SEC31	1
BET3	SED5	1
BET3	SFB2	1
BET3	TRS120	1
BET3	TRS130	1
BET3	TRS23	1
BET3	TRS31	1
BET3	TRS65	1
BET3	YKT6	1
BET3	YPT1	1
BET4	ERG9	1
BET4	GDI1	1
BET4	MRS6	1
BET4	SEC4	1
BET4	VPS21	1
BET4	YPT1	1
BET4	YPT32	1
BET4	YPT6	1
BET5	SEC22	1
BET5	SEC24	1
BET5	SED5	1
BET5	SFB2	1
BET5	TRS120	1
BET5	TRS130	1
BET5	TRS23	1
BET5	TRS31	1
BET5	TRS65	1
BET5	YKT6	1
BET5	YPT1	1
BFA1	BMH1	1
BFA1	BUB2	1
BFA1	CDC14	1
BFA1	SPC72	1
BFA1	TEM1	1
BFR1	BRE5	1
BFR1	DCP2	1
BFR1	SCP160	1
BFR1	UBP3	1
BGL2	SCW4	1
BI4	COX4	1
BIK1	BIM1	1
BIK1	BUB1	1
BIK1	BUB3	1
BIK1	CIN8	1
BIK1	DAD2	1
BIK1	DAM1	1
BIK1	DYN1	1
BIK1	KAR3	1
BIK1	KIP2	1
BIK1	KIP3	1
BIK1	MAD1	1
BIK1	MAD2	1
BIK1	MYO2	1
BIK1	NUF2	1
BIK1	PAC1	1
BIK1	SPC105	1
BIK1	STU2	1
BIK1	TUB1	1
BIK1	TUB2	1
BIK1	TUB3	1
BIK1	ULS1	1
BIK1	WSS1	1
BIM1	BMH1	1
BIM1	BUB1	1
BIM1	BUB3	1
BIM1	BUD6	1
BIM1	CIN8	1
BIM1	DYN1	1
BIM1	IPL1	1
BIM1	KAR3	1
BIM1	KIP2	1
BIM1	KIP3	1
BIM1	MAD2	1
BIM1	NIP100	1
BIM1	PAC1	1
BIM1	SPC97	1
BIM1	SPC98	1
BIM1	STU2	1
BIM1	TUB1	1
BIM1	TUB2	1
BIM1	TUB3	1
BIM1	TUB4	1
BIM1	WSS1	1
BLM10	PRE1	1
BLM10	PRE10	1
BLM10	PRE2	1
BLM10	PRE3	1
BLM10	PRE7	1
BLM10	PUP1	1
BLM10	PUP3	1
BLM10	RPN1	1
BLM10	RPN10	1
BLM10	RPN11	1
BLM10	RPN13	1
BLM10	RPN2	1
BLM10	RPN5	1
BLM10	RPN6	1
BLM10	RPN7	1
BLM10	RPN8	1
BLM10	RPN9	1
BLM10	RPT1	1
BLM10	RPT2	1
BLM10	RPT3	1
BLM10	RPT4	1
BLM10	RPT5	1
BLM10	RPT6	1
BLM10	UBP6	1
BMH1	BMH2	1
BMH1	CLB5	1
BMH1	FIN1	1
BMH1	FRQ1	1
BMH1	GLC7	1
BMH1	KIN2	1
BMH1	LCB2	1
BMH1	NTH1	1
BMH1	PIK1	1
BMH1	RAD53	1
BMH1	RTG2	1
BMH1	SDS22	1
BMH1	SFL1	1
BMH1	SNF4	1
BMH1	TOR1	1
BMH1	TPK1	1
BMH1	YAK1	1
BMH2	CDC28	1
BMH2	CYK3	1
BMH2	FIN1	1
BMH2	FRQ1	1
BMH2	GLC7	1
BMH2	LCB2	1
BMH2	NTH1	1
BMH2	PIK1	1
BMH2	PSK1	1
BMH2	RAD6	1
BMH2	RTG2	1
BMH2	TPK1	1
BMS1	BUD21	1
BMS1	CBF5	1
BMS1	CKB1	1
BMS1	DBP2	1
BMS1	DBP7	1
BMS1	DBP8	1
BMS1	DIM1	1
BMS1	DIP2	1
BMS1	ECM16	1
BMS1	EMG1	1
BMS1	ENP1	1
BMS1	ESF2	1
BMS1	FCF1	1
BMS1	HAS1	1
BMS1	HCA4	1
BMS1	IMP3	1
BMS1	IMP4	1
BMS1	KRE33	1
BMS1	MAK21	1
BMS1	MRD1	1
BMS1	NAN1	1
BMS1	NOP1	1
BMS1	NOP14	1
BMS1	NOP2	1
BMS1	NOP56	1
BMS1	NOP58	1
BMS1	NOP6	1
BMS1	NOP9	1
BMS1	PNO1	1
BMS1	PRP43	1
BMS1	PWP2	1
BMS1	RCL1	1
BMS1	ROK1	1
BMS1	RPF1	1
BMS1	RPL8A	1
BMS1	RPL8B	1
BMS1	RPP0	1
BMS1	RPS0A	1
BMS1	RPS11A	1
BMS1	RPS11B	1
BMS1	RPS12	1
BMS1	RPS13	1
BMS1	RPS14A	1
BMS1	RPS16A	1
BMS1	RPS1A	1
BMS1	RPS3	1
BMS1	RPS4A	1
BMS1	RPS4B	1
BMS1	RPS5	1
BMS1	RPS6A	1
BMS1	RPS6B	1
BMS1	RPS7A	1
BMS1	RPS7B	1
BMS1	RPS8A	1
BMS1	RPS8B	1
BMS1	RPS9A	1
BMS1	RPS9B	1
BMS1	RRP12	1
BMS1	RRP3	1
BMS1	RRP5	1
BMS1	RRP7	1
BMS1	RRP8	1
BMS1	RRP9	1
BMS1	SLX9	1
BMS1	SNU13	1
BMS1	SOF1	1
BMS1	TSR1	1
BMS1	UTP10	1
BMS1	UTP13	1
BMS1	UTP15	1
BMS1	UTP20	1
BMS1	UTP30	1
BMS1	UTP6	1
BMS1	UTP8	1
BMS1	UTP9	1
BMT5	ELP2	1
BMT6	NOP2	1
BNA3	CDC3	1
BNI1	BNR1	1
BNI1	BUD6	1
BNI1	CDC42	1
BNI1	HOF1	1
BNI1	MSB3	1
BNI1	MSB4	1
BNI1	PFY1	1
BNI1	RHO1	1
BNI1	RHO3	1
BNI1	RHO4	1
BNI1	SPA2	1
BNI4	CDC10	1
BNI4	CDC11	1
BNI4	CDC12	1
BNI4	CDC3	1
BNI4	GLC7	1
BNI4	SHS1	1
BNI4	SKT5	1
BNI5	CDC10	1
BNI5	CDC11	1
BNI5	CDC12	1
BNI5	CDC3	1
BNR1	BUD6	1
BNR1	HOF1	1
BNR1	PFY1	1
BNR1	RHO3	1
BNR1	RHO4	1
BNR1	SMY1	1
BOI1	CDC42	1
BOI2	CDC24	1
BOI2	CDC42	1
BOL2	GRX3	1
BOS1	COG3	1
BOS1	GOS1	1
BOS1	SAR1	1
BOS1	SEC17	1
BOS1	SEC18	1
BOS1	SEC20	1
BOS1	SEC22	1
BOS1	SEC23	1
BOS1	SEC24	1
BOS1	SEC27	1
BOS1	SED5	1
BOS1	SFT1	1
BOS1	SLY1	1
BOS1	SNC2	1
BOS1	TLG1	1
BOS1	TLG2	1
BOS1	USE1	1
BOS1	VTI1	1
BOS1	YKT6	1
BPL1	RNT1	1
BRE1	CDC73	1
BRE1	HHT2	1
BRE1	HTA2	1
BRE1	HTB1	1
BRE1	HTB2	1
BRE1	NPL3	1
BRE1	PAF1	1
BRE1	RAD6	1
BRE1	RTF1	1
BRE1	SDC1	1
BRE1	SET1	1
BRE1	SWD3	1
BRE1	UBC1	1
BRE2	HHT2	1
BRE2	HTZ1	1
BRE2	RAD6	1
BRE2	SDC1	1
BRE2	SET1	1
BRE2	SET2	1
BRE2	SHG1	1
BRE2	SPP1	1
BRE2	SWD1	1
BRE2	SWD2	1
BRE2	SWD3	1
BRE5	CLU1	1
BRE5	RLI1	1
BRE5	UBP3	1
BRF1	RET1	1
BRF1	RPB10	1
BRF1	RPB5	1
BRF1	RPB8	1
BRF1	RPC10	1
BRF1	RPC11	1
BRF1	RPC17	1
BRF1	RPC19	1
BRF1	RPC25	1
BRF1	RPC31	1
BRF1	RPC34	1
BRF1	RPC37	1
BRF1	RPC40	1
BRF1	RPC53	1
BRF1	RPC82	1
BRF1	RPO26	1
BRF1	RPO31	1
BRF1	SPT15	1
BRF1	TFC1	1
BRF1	TFC3	1
BRF1	TFC4	1
BRF1	TFC7	1
BRN1	SMC2	1
BRN1	SMC3	1
BRN1	SMC4	1
BRN1	SMC6	1
BRN1	YCG1	1
BRN1	YCS4	1
BRO1	DOA4	1
BRO1	PAF1	1
BRO1	RSP5	1
BRO1	SNF7	1
BRO1	STP22	1
BRO1	VPS20	1
BRO1	VPS4	1
BRR1	SMD1	1
BRR1	SMX2	1
BRR1	SMX3	1
BRR1	STO1	1
BRR2	CBC2	1
BRR2	CDC40	1
BRR2	CEF1	1
BRR2	CLF1	1
BRR2	CWC15	1
BRR2	CWC2	1
BRR2	CWC22	1
BRR2	CWC27	1
BRR2	ECM2	1
BRR2	HSH155	1
BRR2	HSH49	1
BRR2	IST3	1
BRR2	ISY1	1
BRR2	LEA1	1
BRR2	LSM2	1
BRR2	LSM3	1
BRR2	LSM4	1
BRR2	LSM5	1
BRR2	LSM6	1
BRR2	LSM7	1
BRR2	LSM8	1
BRR2	MSL1	1
BRR2	MUD1	1
BRR2	NAM8	1
BRR2	PRP11	1
BRR2	PRP16	1
BRR2	PRP18	1
BRR2	PRP19	1
BRR2	PRP2	1
BRR2	PRP21	1
BRR2	PRP22	1
BRR2	PRP39	1
BRR2	PRP4	1
BRR2	PRP43	1
BRR2	PRP45	1
BRR2	PRP8	1
BRR2	PRP9	1
BRR2	RSE1	1
BRR2	SEC63	1
BRR2	SLU7	1
BRR2	SMD1	1
BRR2	SMD3	1
BRR2	SME1	1
BRR2	SMX2	1
BRR2	SMX3	1
BRR2	SNP1	1
BRR2	SNT309	1
BRR2	SNU114	1
BRR2	SNU13	1
BRR2	SPP382	1
BRR2	STO1	1
BRR2	SYF1	1
BRR2	SYF2	1
BRR2	YHC1	1
BRR2	YJU2	1
BRX1	CIC1	1
BRX1	CRM1	1
BRX1	DBP10	1
BRX1	DBP3	1
BRX1	DBP6	1
BRX1	DRS1	1
BRX1	EBP2	1
BRX1	ERB1	1
BRX1	HAS1	1
BRX1	IPI1	1
BRX1	LOC1	1
BRX1	MAK21	1
BRX1	MRT4	1
BRX1	NOC2	1
BRX1	NOC3	1
BRX1	NOG1	1
BRX1	NOP12	1
BRX1	NOP15	1
BRX1	NOP2	1
BRX1	NOP4	1
BRX1	NOP7	1
BRX1	NUG1	1
BRX1	PDP3	1
BRX1	PUF6	1
BRX1	RIX1	1
BRX1	RIX7	1
BRX1	RLP24	1
BRX1	RLP7	1
BRX1	RPF1	1
BRX1	RPF2	1
BRX1	RPL14B	1
BRX1	RPL17A	1
BRX1	RPL19B	1
BRX1	RPL25	1
BRX1	RPL28	1
BRX1	RPL3	1
BRX1	RPL34A	1
BRX1	RPL35A	1
BRX1	RPL35B	1
BRX1	RPL37A	1
BRX1	RPL7A	1
BRX1	RRP5	1
BRX1	SPB1	1
BRX1	SPB4	1
BRX1	SSF1	1
BRX1	SSF2	1
BRX1	TIF6	1
BSC5	RSP5	1
BSC5	YNR068C	1
BSP1	PTC7	1
BSP1	RVS167	1
BSP1	SEC14	1
BSP1	SLA1	1
BTN2	HSP42	1
BTN2	IST2	1
BTN2	SIS1	1
BTN2	TDA3	1
BTS1	ERG20	1
BTS1	ERG9	1
BTS1	MVD1	1
BTS1	RAM1	1
BTS1	RER2	1
BTT1	CCR4	1
BTT1	CDC39	1
BTT1	EGD1	1
BTT1	EGD2	1
BTT1	NOT5	1
BTT1	POP2	1
BUB1	BUB3	1
BUB1	CDC20	1
BUB1	CDC23	1
BUB1	CDC28	1
BUB1	CDH1	1
BUB1	CEP3	1
BUB1	CHL4	1
BUB1	CIN8	1
BUB1	CLB3	1
BUB1	CLB4	1
BUB1	CLB5	1
BUB1	CSE4	1
BUB1	CTF13	1
BUB1	DAD1	1
BUB1	DAM1	1
BUB1	DOC1	1
BUB1	DUO1	1
BUB1	GLC7	1
BUB1	HHT2	1
BUB1	IPL1	1
BUB1	KAR3	1
BUB1	MAD1	1
BUB1	MAD2	1
BUB1	MAD3	1
BUB1	MCD1	1
BUB1	MPS1	1
BUB1	MYO2	1
BUB1	NDC80	1
BUB1	PDS5	1
BUB1	PHO85	1
BUB1	PLC1	1
BUB1	SLX8	1
BUB1	SMC1	1
BUB1	SMC2	1
BUB1	SMC3	1
BUB1	SMC5	1
BUB1	SPC105	1
BUB1	SPC19	1
BUB1	SPC34	1
BUB1	STU2	1
BUB2	CDC14	1
BUB2	CDC3	1
BUB2	CDC31	1
BUB2	CMD1	1
BUB2	CNM67	1
BUB2	CPR1	1
BUB2	GIC1	1
BUB2	NSP1	1
BUB2	NUD1	1
BUB2	SPC110	1
BUB2	SPC42	1
BUB2	SPC72	1
BUB2	SPC97	1
BUB2	SPC98	1
BUB3	CBF2	1
BUB3	CDC16	1
BUB3	CDC20	1
BUB3	CDC23	1
BUB3	CDC27	1
BUB3	CDC28	1
BUB3	CDH1	1
BUB3	CEP3	1
BUB3	CHL4	1
BUB3	CIN8	1
BUB3	CLB3	1
BUB3	CLB4	1
BUB3	CLB5	1
BUB3	CTF13	1
BUB3	DAD1	1
BUB3	DAM1	1
BUB3	DOC1	1
BUB3	DUO1	1
BUB3	GLC7	1
BUB3	HHT2	1
BUB3	IPL1	1
BUB3	KIP1	1
BUB3	KIP3	1
BUB3	MAD1	1
BUB3	MAD2	1
BUB3	MAD3	1
BUB3	MPS1	1
BUB3	NDC80	1
BUB3	PHO85	1
BUB3	PLC1	1
BUB3	SLX8	1
BUB3	SMC1	1
BUB3	SMC3	1
BUB3	SPC105	1
BUB3	SPC19	1
BUB3	STU2	1
BUD14	GLC7	1
BUD14	SSZ1	1
BUD14	ZUO1	1
BUD16	BUD17	1
BUD16	SNZ1	1
BUD2	GDH2	1
BUD2	RSR1	1
BUD2	SWI6	1
BUD20	CIC1	1
BUD20	CRM1	1
BUD20	DBP6	1
BUD20	ERB1	1
BUD20	FPR3	1
BUD20	FPR4	1
BUD20	IPI1	1
BUD20	IPI3	1
BUD20	LHP1	1
BUD20	MEX67	1
BUD20	MRT4	1
BUD20	NMD3	1
BUD20	NOG1	1
BUD20	NOG2	1
BUD20	NOP12	1
BUD20	NOP15	1
BUD20	NOP2	1
BUD20	NOP53	1
BUD20	NOP7	1
BUD20	NUG1	1
BUD20	PUF6	1
BUD20	RIX1	1
BUD20	RLP24	1
BUD20	RLP7	1
BUD20	RPF2	1
BUD20	RPL11A	1
BUD20	RPL14B	1
BUD20	RPL16A	1
BUD20	RPL17A	1
BUD20	RPL17B	1
BUD20	RPL19B	1
BUD20	RPL21A	1
BUD20	RPL25	1
BUD20	RPL28	1
BUD20	RPL2A	1
BUD20	RPL2B	1
BUD20	RPL3	1
BUD20	RPL34A	1
BUD20	RPL35A	1
BUD20	RPL35B	1
BUD20	RPL37A	1
BUD20	RPL38	1
BUD20	RPL7A	1
BUD20	SQT1	1
BUD20	TIF6	1
BUD21	CBF5	1
BUD21	DIM1	1
BUD21	DIP2	1
BUD21	ECM16	1
BUD21	EMG1	1
BUD21	ENP1	1
BUD21	FCF1	1
BUD21	IMP3	1
BUD21	IMP4	1
BUD21	KRE33	1
BUD21	MRD1	1
BUD21	NAN1	1
BUD21	NOP1	1
BUD21	NOP14	1
BUD21	NOP56	1
BUD21	NOP58	1
BUD21	NOP6	1
BUD21	NOP7	1
BUD21	NOP9	1
BUD21	PNO1	1
BUD21	PRP4	1
BUD21	PWP2	1
BUD21	RCL1	1
BUD21	ROK1	1
BUD21	RPS11A	1
BUD21	RPS11B	1
BUD21	RPS13	1
BUD21	RPS14A	1
BUD21	RPS16A	1
BUD21	RPS4A	1
BUD21	RPS4B	1
BUD21	RPS5	1
BUD21	RPS6A	1
BUD21	RPS6B	1
BUD21	RPS7A	1
BUD21	RPS8A	1
BUD21	RPS8B	1
BUD21	RPS9A	1
BUD21	RRP12	1
BUD21	RRP5	1
BUD21	RRP7	1
BUD21	RRP8	1
BUD21	RRP9	1
BUD21	SNU13	1
BUD21	SOF1	1
BUD21	SPB4	1
BUD21	UTP10	1
BUD21	UTP13	1
BUD21	UTP15	1
BUD21	UTP20	1
BUD21	UTP30	1
BUD21	UTP6	1
BUD21	UTP8	1
BUD21	UTP9	1
BUD23	ECM16	1
BUD23	ENP1	1
BUD23	REB1	1
BUD23	TRM112	1
BUD27	RPB5	1
BUD27	YKE2	1
BUD3	CDC42	1
BUD3	CLB2	1
BUD3	CNS1	1
BUD3	MRPL16	1
BUD32	GON7	1
BUD32	GRX4	1
BUD32	KAE1	1
BUD32	PCC1	1
BUD4	CDC10	1
BUD4	CDC11	1
BUD4	IQG1	1
BUD4	SEC3	1
BUD4	SHS1	1
BUD5	PHO11	1
BUD5	RAS2	1
BUD6	MSB3	1
BUD6	MSB4	1
BUD6	MYO2	1
BUD6	PFY1	1
BUD6	SPA2	1
BUD6	STE11	1
BUL1	RSP5	1
BUL2	RSP5	1
BUR2	CDC28	1
BUR2	CKS1	1
BUR2	CTK1	1
BUR2	CTK2	1
BUR2	RIM1	1
BUR2	SGV1	1
BUR6	HTB1	1
BUR6	NCB2	1
BYE1	RIF1	1
BZZ1	EDE1	1
BZZ1	END3	1
BZZ1	INP53	1
BZZ1	LAS17	1
BZZ1	LDB17	1
BZZ1	MEC1	1
BZZ1	PAN1	1
BZZ1	RVS161	1
BZZ1	RVS167	1
BZZ1	SLA1	1
BZZ1	SLA2	1
BZZ1	TUS1	1
CAB2	CAB3	1
CAB2	CAB4	1
CAB2	CAB5	1
CAB3	CAB4	1
CAB3	CAB5	1
CAB3	CKA1	1
CAB3	CKA2	1
CAB3	CKB2	1
CAB3	PPZ1	1
CAB3	SIS2	1
CAB3	VHS3	1
CAB4	CAB5	1
CAC2	HHF1	1
CAC2	HHT2	1
CAC2	MSI1	1
CAC2	RLF2	1
CAC2	RTT106	1
CAC2	RTT109	1
CAC2	VPS75	1
CAD1	HTB1	1
CAF16	CCR4	1
CAF20	CDC33	1
CAF20	EAP1	1
CAK1	CCL1	1
CAK1	CDC28	1
CAK1	CDC34	1
CAK1	CDC7	1
CAK1	CKS1	1
CAK1	CLB2	1
CAK1	CTK1	1
CAK1	CTK2	1
CAK1	KIN28	1
CAK1	MAD2	1
CAK1	MCM2	1
CAK1	MCM3	1
CAK1	ORC2	1
CAK1	SGV1	1
CAM1	EFB1	1
CAM1	KRS1	1
CAM1	RAD34	1
CAM1	TEF1	1
CAM1	TEF4	1
CAM1	TMA19	1
CAP1	CAP2	1
CAP1	COF1	1
CAP1	TDA2	1
CAP2	LAS17	1
CAP2	SAC6	1
CAR1	CDC60	1
CAR2	PRO1	1
CAR2	PRO2	1
CAT2	PEX14	1
CAT2	PEX5	1
CAT5	COQ6	1
CAT5	COQ9	1
CAT8	SIP4	1
CAX4	SEC59	1
CBC2	CDC33	1
CBC2	CEF1	1
CBC2	CFT1	1
CBC2	DBP2	1
CBC2	FCP1	1
CBC2	FIP1	1
CBC2	HSH155	1
CBC2	HSH49	1
CBC2	ISY1	1
CBC2	KAP95	1
CBC2	LEA1	1
CBC2	LSM1	1
CBC2	LSM4	1
CBC2	LUC7	1
CBC2	MEX67	1
CBC2	MSL1	1
CBC2	MSL5	1
CBC2	MUD1	1
CBC2	MUD2	1
CBC2	NAB3	1
CBC2	NAM8	1
CBC2	NPL3	1
CBC2	NRD1	1
CBC2	PAB1	1
CBC2	PRP11	1
CBC2	PRP19	1
CBC2	PRP28	1
CBC2	PRP39	1
CBC2	PRP42	1
CBC2	PRP5	1
CBC2	PRP8	1
CBC2	RNA14	1
CBC2	RPB3	1
CBC2	RPL16B	1
CBC2	RPL26A	1
CBC2	RPL42B	1
CBC2	RPO21	1
CBC2	RPS19B	1
CBC2	RPS26A	1
CBC2	RPS8B	1
CBC2	RSE1	1
CBC2	SGN1	1
CBC2	SLU7	1
CBC2	SMD1	1
CBC2	SMD3	1
CBC2	SME1	1
CBC2	SMX2	1
CBC2	SMX3	1
CBC2	SNP1	1
CBC2	SNU114	1
CBC2	SNU56	1
CBC2	SNU71	1
CBC2	SRP1	1
CBC2	STO1	1
CBC2	SUP35	1
CBC2	SUT1	1
CBC2	THO2	1
CBC2	TIF1	1
CBC2	TIF4631	1
CBC2	TIF4632	1
CBC2	TOR1	1
CBC2	UPF3	1
CBC2	YHC1	1
CBC2	YRA1	1
CBC2	YRA2	1
CBF1	CBF2	1
CBF1	MET28	1
CBF1	MET4	1
CBF2	CDC14	1
CBF2	CEP3	1
CBF2	CHL4	1
CBF2	CSM1	1
CBF2	CTF13	1
CBF2	DAM1	1
CBF2	HHT2	1
CBF2	IPL1	1
CBF2	IWR1	1
CBF2	MAD1	1
CBF2	MCK1	1
CBF2	NDC80	1
CBF2	NHP10	1
CBF2	NUF2	1
CBF2	PLC1	1
CBF2	SCM3	1
CBF2	SKP1	1
CBF2	SPC105	1
CBF2	STU2	1
CBF2	SUM1	1
CBF5	DBP3	1
CBF5	DHR2	1
CBF5	ENP1	1
CBF5	ERB1	1
CBF5	ESF1	1
CBF5	FUN12	1
CBF5	GAR1	1
CBF5	HAS1	1
CBF5	HCA4	1
CBF5	HEK2	1
CBF5	KRE33	1
CBF5	MAK21	1
CBF5	MCK1	1
CBF5	NAF1	1
CBF5	NHP2	1
CBF5	NIP1	1
CBF5	NOC2	1
CBF5	NOG2	1
CBF5	NOP1	1
CBF5	NOP10	1
CBF5	NOP13	1
CBF5	NOP4	1
CBF5	NOP56	1
CBF5	NOP58	1
CBF5	NOP6	1
CBF5	NOP7	1
CBF5	NOP9	1
CBF5	NSR1	1
CBF5	NUG1	1
CBF5	PAB1	1
CBF5	PRP43	1
CBF5	PUF6	1
CBF5	PWP2	1
CBF5	RPF2	1
CBF5	RPP0	1
CBF5	RPS0A	1
CBF5	RPS16A	1
CBF5	RPS1A	1
CBF5	RPS4A	1
CBF5	RPS6A	1
CBF5	RPS8B	1
CBF5	RQC2	1
CBF5	RRP12	1
CBF5	RRP5	1
CBF5	RRP7	1
CBF5	RRP8	1
CBF5	RVB1	1
CBF5	RVB2	1
CBF5	SBP1	1
CBF5	SHQ1	1
CBF5	SPB4	1
CBF5	SRO9	1
CBF5	TIF4631	1
CBF5	TIF4632	1
CBF5	UTP10	1
CBF5	UTP9	1
CBF5	XRN1	1
CBF5	YMR310C	1
CBK1	MOB1	1
CBK1	MOB2	1
CBP3	CBP6	1
CBR1	GSC2	1
CBR1	NCP1	1
CBR1	STE20	1
CCA1	ENO2	1
CCH1	CNB1	1
CCL1	CEG1	1
CCL1	CKS1	1
CCL1	CLB3	1
CCL1	CLB4	1
CCL1	CTK1	1
CCL1	HTB1	1
CCL1	KIN28	1
CCL1	PHO85	1
CCL1	RAD10	1
CCL1	RAD3	1
CCL1	RFC2	1
CCL1	RGR1	1
CCL1	RPB11	1
CCL1	RPB3	1
CCL1	RSE1	1
CCL1	SSL1	1
CCL1	SSL2	1
CCL1	TAF10	1
CCL1	TAF11	1
CCL1	TAF12	1
CCL1	TAF13	1
CCL1	TAF5	1
CCL1	TAF9	1
CCL1	TFA1	1
CCL1	TFA2	1
CCL1	TFB1	1
CCL1	TFB2	1
CCL1	TFB3	1
CCL1	TFB4	1
CCL1	TFB5	1
CCM1	MRPS5	1
CCP1	CYC1	1
CCP1	GDH2	1
CCR4	CDC39	1
CCR4	DBF2	1
CCR4	MOT2	1
CCR4	NOT3	1
CCR4	NOT5	1
CCR4	PAB1	1
CCR4	POP2	1
CCR4	PUF3	1
CCR4	SSN2	1
CCR4	SSN8	1
CCS1	SOD1	1
CCT2	CCT3	1
CCT2	CCT4	1
CCT2	CCT5	1
CCT2	CCT6	1
CCT2	CCT7	1
CCT2	CCT8	1
CCT2	PLP2	1
CCT2	SET6	1
CCT2	SIT4	1
CCT2	STE4	1
CCT2	TCP1	1
CCT3	CCT4	1
CCT3	CCT5	1
CCT3	CCT6	1
CCT3	CCT7	1
CCT3	CCT8	1
CCT3	PLP2	1
CCT3	SET6	1
CCT3	STE4	1
CCT3	TCP1	1
CCT4	CCT5	1
CCT4	CCT6	1
CCT4	CCT7	1
CCT4	CCT8	1
CCT4	NOP56	1
CCT4	PLP2	1
CCT4	SET6	1
CCT4	STE4	1
CCT4	STI1	1
CCT4	TCP1	1
CCT5	CCT6	1
CCT5	CCT7	1
CCT5	CCT8	1
CCT5	PLP2	1
CCT5	SET6	1
